make,model,vin,price,year,mileage,engine,extCol,intCol,trans,dtype,mpgCity,mpgHw,condition
Honda,CR-V,JHLRW2H58KX010113,27000.0,2019,7685,4 Cyl,Gray,Black,Automatic,AWD,27,33,Used
Honda,Civic,19XFC1F96GE208463,18418.0,2016,50974,4 Cyl,Blue,Unspecified,Automatic,FWD,31,42,Used
Honda,Accord,1HGCV1F40JA120957,22900.0,2018,21689,4 Cyl,Black,Unspecified,Automatic,FWD,29,35,Used
Honda,Accord,1HGCR2F14HA004977,17973.0,2017,74805,4 Cyl,White,Unspecified,Automatic,FWD,26,34,Used
Honda,Pilot,5FNYF28467B038610,7979.0,2007,167693,6 Cyl,Black,Unspecified,Automatic,FWD,16,22,Used
Honda,Odyssey,5FNRL5H32GB142775,24053.0,2016,40636,6 Cyl,White,Unspecified,Automatic,FWD,19,27,Used
Honda,Civic,19XFC2F73HE211410,17771.0,2017,46338,4 Cyl,White,Unspecified,Automatic,FWD,31,40,Used
Honda,Accord,1HGCV1F33JA159792,22900.0,2018,13406,4 Cyl,Silver,Unspecified,Automatic,FWD,29,35,Used
Honda,Civic,SHHFK8G71JU203485,34995.0,2018,17399,4 Cyl,Blue,Red,Manual,FWD,22,28,Used
Honda,Pilot,5FNYF5H5XJB024985,35414.0,2018,13470,6 Cyl,Silver,Unspecified,Automatic,FWD,19,27,Used
Honda,Accord,1HGCV1F31JA231038,23500.0,2018,12150,4 Cyl,Silver,Black,Automatic,FWD,29,35,Used
Honda,CR-V,3CZRM3H32GG710173,17997.0,2016,29879,4 Cyl,Gray,Gray,Automatic,FWD,26,32,Used
Honda,CR-V,5J6RM4H91FL080870,18422.0,2015,75561,4 Cyl,White,Unspecified,Automatic,AWD,26,32,Used
Honda,CR-Z,JHMZF1D66FS001174,14500.0,2015,35054,4 Cyl,Blue,Black,Automatic,FWD,35,38,Used
Honda,Pilot,5FNYF5H71GB047971,25500.0,2016,40806,6 Cyl,Gray,Gray,Automatic,FWD,19,27,Used
Honda,Civic,19XFC2F57HE214079,17500.0,2017,19796,4 Cyl,Blue,Black,Automatic,FWD,31,40,Used
Honda,CR-V,2HKRM4H74GH707846,21987.0,2016,24285,4 Cyl,Black,Black,Automatic,AWD,25,31,Used
Honda,CR-V,JHLRD1876YS023921,4500.0,2000,99200,4 Cyl,Unspecified,Unspecified,Automatic,4WD,19,23,Used
Honda,Accord,1HGCR2F30HA157163,18000.0,2017,30049,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Pilot,5FNYF5H85GB005747,23000.0,2016,70519,6 Cyl,White,Gray,Automatic,FWD,19,27,Used
Honda,Accord,1HGCR2F39HA030752,18500.0,2017,23122,4 Cyl,Red,White,Automatic,FWD,26,34,Used
Honda,Civic,2HGFC2F52HH520063,17000.0,2017,34782,4 Cyl,White,Tan,Automatic,FWD,31,40,Used
Honda,CR-V,JHLRE38747C042405,8800.0,2007,108764,4 Cyl,Blue,Unspecified,Automatic,FWD,20,27,Used
Honda,Accord,1HGCR2F5XGA141245,18000.0,2016,41903,4 Cyl,Silver,Black,Automatic,FWD,26,34,Used
Honda,CR-V,2HKRM4H72FH601491,18946.0,2015,70772,4 Cyl,Silver,Unspecified,Automatic,AWD,26,32,Used
Honda,Accord,1HGCR2F30HA065521,18000.0,2017,29890,4 Cyl,Blue,Gray,Automatic,FWD,26,34,Used
Honda,Civic,19XFC2F55GE243367,16000.0,2016,32862,4 Cyl,Gray,Black,Automatic,FWD,30,40,Used
Honda,Civic,19XFC2F55GE243367,16000.0,2016,32862,4 Cyl,Gray,Black,Automatic,FWD,30,40,Used
Honda,Ridgeline,5FPYK2F45HB005024,25718.0,2017,38371,6 Cyl,Unspecified,Unspecified,Automatic,FWD,19,26,Used
Honda,Pilot,5FNYF3H45FB021298,22000.0,2015,63715,6 Cyl,White,Gray,Automatic,FWD,18,25,Used
Honda,Pilot,5FNYF5H50JB010710,29900.0,2018,16977,6 Cyl,Gray,Unspecified,Automatic,FWD,19,27,Used
Honda,Accord,1HGCP2F46BA107602,10000.0,2011,93205,4 Cyl,White,White,Automatic,FWD,22,33,Used
Honda,Pilot,5FNYF6H94GB066148,29787.0,2016,46899,6 Cyl,Blue,Black,Automatic,AWD,18,25,Used
Honda,Pilot,5FNYF5H81JB027512,36279.0,2018,2024,6 Cyl,Green,Unspecified,Automatic,FWD,19,27,Used
Honda,Accord,1HGCR2F58GA084804,17500.0,2016,71841,4 Cyl,Red,Black,Automatic,FWD,26,34,Used
Honda,CR-V,2HKRW2H5XJH645650,27800.0,2018,33529,4 Cyl,Red,White,Automatic,AWD,27,33,Used
Honda,Odyssey,5FNRL5H44GB097864,25000.0,2016,25005,6 Cyl,Black,Gray,Automatic,FWD,19,27,Used
Honda,Civic,19XFB2F92FE230600,18500.0,2015,34085,4 Cyl,White,Black,Automatic,FWD,29,37,Used
Honda,CR-V,2HKRM4H76EH675110,14587.0,2014,102399,4 Cyl,Unspecified,Unspecified,Automatic,AWD,22,29,Used
Honda,Pilot,5FNYF3H47FB023232,17532.0,2015,91735,6 Cyl,White,Gray,Automatic,FWD,18,25,Used
Honda,Accord,1HGCV3F40KA005773,26997.0,2019,12225,4 Cyl,Silver,Unspecified,Automatic,FWD,48,48,Used
Honda,CR-V,5J6RM4H99GL083551,23900.0,2016,20143,4 Cyl,Brown,Unspecified,Automatic,AWD,25,31,Used
Honda,Accord,1HGCR2F32HA137108,18000.0,2017,37304,4 Cyl,Gray,Gray,Automatic,FWD,26,34,Used
Honda,Pilot,5FNYF6H06KB003627,43000.0,2019,12676,6 Cyl,Black,Black,Automatic,AWD,18,26,Used
Honda,Accord,1HGCR2F5XFA169609,17000.0,2015,44568,4 Cyl,Silver,Black,Automatic,FWD,26,34,Used
Honda,Accord,1HGCR2F33DA027890,12000.0,2013,135101,4 Cyl,White,White,Automatic,FWD,26,34,Used
Honda,Accord,1HGCR2F34HA074951,18000.0,2017,24220,4 Cyl,Gray,Gray,Automatic,FWD,26,34,Used
Honda,Civic,2HGFG3B87CH505870,12000.0,2012,73040,4 Cyl,Red,Gray,Automatic,FWD,28,38,Used
Honda,Accord,1HGCR2F35GA229277,17500.0,2016,36765,4 Cyl,Blue,Gray,Automatic,FWD,26,34,Used
Honda,Accord,1HGCR2F81EA134398,16000.0,2014,85989,4 Cyl,Silver,Black,Automatic,FWD,26,33,Used
Honda,Accord,1HGCR2F59HA007134,20000.0,2017,35870,4 Cyl,Silver,Black,Automatic,FWD,26,34,Used
Honda,Civic,2HGFG12857H559985,5990.0,2007,147705,4 Cyl,Black,Gray,Automatic,FWD,25,36,Used
